age,gender,category,amount,transaction_hour,days_since_last_txn,is_foreign_country,fraud
48,F,clothing,33.83,20,1,0,0
46,F,atm,44.02,19,7,0,0
41,M,grocery,19.13,9,8,0,0
36,F,food,42.99,19,9,0,0
43,M,grocery,11.42,6,5,0,0
27,F,travel,68.41,23,0,0,0
34,M,food,23.39,15,0,0,0
73,F,electronics,41.05,16,8,0,0
20,F,entertainment,65.36,21,11,0,0
52,F,grocery,26.8,14,1,0,0
24,F,grocery,74.46,13,0,0,0
60,F,health,38.33,15,1,0,0
22,F,clothing,9.58,18,0,0,0
41,M,travel,340.66,20,2,0,0
41,M,food,49.89,9,4,0,0
53,F,entertainment,54.68,16,2,0,0
68,F,travel,92.28,13,4,0,0
71,M,food,71.43,17,0,0,0
57,M,health,28.1,13,2,0,0
59,M,grocery,34.39,11,1,0,0
18,M,grocery,98.58,18,18,1,0
34,M,online,80.86,16,0,0,0
76,F,atm,69.87,9,5,0,0
53,M,grocery,39.4,10,8,0,0
66,M,electronics,12.92,19,8,0,0
64,M,food,154.89,17,4,0,0
55,F,food,127.85,20,36,0,0
19,M,clothing,22.75,15,5,0,0
40,M,clothing,43.12,22,2,0,0
49,M,grocery,88.78,13,15,0,0
64,F,electronics,109.59,16,4,0,0
74,M,health,82.93,10,4,0,0
40,F,clothing,29.18,11,20,0,0
46,M,grocery,116.41,13,10,0,0
72,F,online,147.82,17,0,0,0
72,M,fuel,35.64,14,4,0,0
67,F,food,42.76,19,30,0,0
20,M,online,17.99,18,9,0,0
72,F,electronics,28.26,19,19,0,0
74,F,fuel,163.35,7,6,0,0
32,M,clothing,22.04,10,7,0,0
33,F,health,32.18,9,5,0,0
23,F,grocery,332.66,6,0,0,0
36,M,food,116.72,5,7,0,0
69,M,food,19.74,7,0,0,0
38,M,travel,35.54,11,2,1,0
29,M,food,3.5,13,24,0,0
19,F,online,83.6,21,8,0,0
28,M,travel,42.07,2,0,0,0
72,F,travel,19.48,14,5,0,0
53,F,grocery,62.39,7,1,0,0
33,F,grocery,250.13,8,0,0,0
28,M,grocery,241.74,10,3,0,0
69,M,travel,21.32,6,2,0,0
56,M,grocery,66.32,8,5,0,0
71,M,electronics,129.39,11,2,0,0
63,F,grocery,89.59,11,15,0,0
18,M,grocery,14.38,9,15,0,0
23,M,entertainment,74.37,11,8,0,0
47,F,online,57.27,11,10,0,0
58,F,travel,52.74,17,1,0,0
26,M,electronics,250.19,21,8,0,0
28,F,grocery,19.07,9,3,0,0
35,M,clothing,34.0,10,1,0,0
27,F,food,73.33,16,2,0,0
31,M,grocery,57.79,15,0,0,0
63,M,online,83.94,8,1,0,0
53,M,electronics,59.99,10,3,0,0
45,M,food,13.34,5,6,0,0
34,M,food,40.37,19,3,0,0
49,F,grocery,116.55,9,0,0,0
36,M,food,129.92,7,3,0,0
42,M,clothing,106.39,9,0,0,0
62,F,food,15.97,10,4,0,0
79,M,fuel,160.31,17,6,0,0
73,F,food,76.72,23,18,0,0
36,F,grocery,29.72,14,14,0,0
60,M,fuel,49.01,17,0,0,0
68,F,grocery,25.75,23,2,0,0
78,M,food,16.78,10,24,0,0
30,F,food,39.4,5,2,0,0
51,F,fuel,25.62,14,0,0,0
35,F,clothing,18.34,19,15,0,0
72,M,grocery,86.25,11,6,0,0
50,M,grocery,61.55,13,3,0,0
54,M,grocery,54.23,10,1,0,0
55,F,food,198.62,14,16,0,0
51,M,atm,119.43,19,7,0,0
37,M,entertainment,135.35,7,6,0,0
23,F,grocery,44.55,15,12,0,0
51,M,atm,114.85,12,15,0,0
27,M,grocery,174.28,13,3,0,0
60,F,travel,43.74,11,17,0,0
72,F,health,18.66,12,6,0,0
57,M,health,44.14,14,19,0,0
19,F,entertainment,3.05,2,0,0,1
62,F,food,12.95,14,14,0,0
30,F,online,40.98,8,16,0,0
75,F,grocery,25.69,17,31,0,0
23,F,clothing,15.29,10,0,0,0
57,F,travel,265.59,11,19,0,0
26,F,atm,27.02,22,2,0,0
21,M,grocery,85.68,0,1,0,0
36,F,food,5.33,14,10,0,0
66,F,fuel,25.3,6,3,0,0
19,M,grocery,57.25,9,7,0,0
59,M,grocery,37.7,17,11,0,0
65,M,health,12.18,19,7,0,0
40,M,electronics,9.63,10,7,0,0
60,M,grocery,13.96,18,2,0,0
72,M,electronics,28.21,5,12,0,0
76,M,clothing,14.05,23,2,1,0
70,F,atm,190.72,5,4,0,0
72,F,clothing,56.66,6,0,0,0
73,M,atm,28.28,7,8,0,0
20,F,food,70.19,20,14,0,0
60,F,atm,54.45,5,27,0,0
39,F,food,32.19,18,5,0,0
70,F,health,134.25,17,7,0,0
32,M,health,110.11,9,7,0,0
19,F,health,161.81,10,1,0,0
79,F,health,70.23,16,4,0,0
56,M,grocery,17.41,10,29,0,0
33,M,grocery,46.81,11,1,0,0
67,M,grocery,23.12,7,0,0,0
32,M,health,191.51,18,6,0,0
24,F,grocery,60.05,11,2,0,0
20,M,travel,12.14,20,3,0,0
22,M,fuel,44.81,12,1,0,0
30,M,food,47.1,19,15,0,0
68,F,food,39.65,17,9,0,0
44,M,food,85.89,16,13,0,0
38,M,clothing,52.79,9,23,0,0
19,F,clothing,100.81,17,1,0,0
62,F,food,52.58,6,8,0,0
28,M,grocery,70.27,16,0,0,0
23,F,fuel,31.2,5,1,0,0
37,M,grocery,105.31,7,1,0,0
46,F,clothing,26.52,15,4,0,0
76,M,travel,41.51,10,2,0,0
69,F,electronics,17.42,20,1,0,0
36,F,health,39.5,10,2,0,0
75,M,clothing,87.43,15,6,0,0
64,F,grocery,58.89,20,4,0,0
34,F,online,47.02,13,1,0,0
47,M,online,204.96,16,3,0,0
49,M,fuel,334.54,2,6,0,0
29,M,electronics,55.45,18,8,0,0
64,F,clothing,264.52,14,3,0,0
73,M,electronics,92.85,15,1,0,0
57,F,grocery,16.77,13,0,0,0
29,M,food,103.07,9,10,0,0
73,F,clothing,43.97,19,6,0,0
43,F,electronics,83.54,14,5,0,0
40,F,online,890.44,6,0,1,1
41,F,online,74.17,2,0,0,0
61,M,grocery,121.35,14,12,0,0
57,M,food,28.55,1,28,0,0
53,M,electronics,80.7,10,12,0,0
69,F,grocery,152.56,8,6,0,0
34,M,clothing,12.48,9,4,0,0
44,F,electronics,9.52,4,1,0,0
50,F,clothing,127.94,19,3,0,0
28,F,food,137.14,10,0,0,0
49,M,health,18.58,13,11,0,0
79,F,fuel,59.84,11,6,0,0
71,M,travel,86.05,15,11,0,0
28,F,clothing,53.42,11,8,1,0
77,F,travel,47.07,11,31,0,0
75,M,health,6.45,13,18,0,0
44,F,food,52.95,17,10,0,0
77,F,food,97.85,16,0,0,0
20,M,food,41.31,3,6,0,0
22,M,online,208.15,9,12,0,0
27,F,fuel,21.52,7,13,0,0
60,F,electronics,97.63,5,0,0,0
28,M,fuel,11.02,21,26,0,0
46,F,atm,14.48,14,1,0,0
61,M,entertainment,1.57,18,0,0,1
46,F,clothing,17.71,12,0,0,0
59,F,grocery,114.4,15,9,0,0
53,F,food,29.71,17,9,0,0
66,F,travel,95.59,10,0,0,0
29,M,food,15.19,8,4,0,0
56,F,food,51.35,13,31,0,0
43,F,grocery,68.64,15,6,0,0
71,F,fuel,121.56,12,0,0,0
25,M,food,16.59,22,11,0,0
54,F,fuel,57.33,14,2,0,0
19,M,grocery,20.69,12,2,0,0
21,M,clothing,48.01,9,0,0,0
23,F,grocery,100.0,6,0,0,0
19,F,grocery,327.58,10,1,0,0
71,F,clothing,52.98,1,3,0,0
66,F,electronics,175.18,8,1,0,0
44,M,food,36.95,8,4,1,0
65,F,clothing,61.31,17,3,0,0
31,M,travel,190.68,10,6,0,0
21,M,online,63.38,13,0,0,0
33,F,food,5.81,18,0,0,0
79,F,grocery,34.82,10,0,0,0
39,M,online,301.95,10,4,0,0
26,F,entertainment,297.95,13,5,0,0
45,M,food,46.0,13,2,0,0
31,M,travel,5.44,18,0,0,0
65,M,food,92.2,19,3,0,0
34,M,clothing,31.94,7,5,0,0
19,M,atm,72.03,10,15,0,0
62,F,electronics,54.88,15,9,1,0
61,M,clothing,21.93,23,32,0,0
73,F,clothing,38.73,15,1,0,0
30,F,clothing,38.54,13,2,0,0
49,F,health,90.19,19,2,0,0
33,F,atm,29.31,15,12,0,0
75,F,health,10.16,7,9,0,0
30,F,entertainment,74.77,7,9,0,0
46,F,clothing,83.02,12,2,0,0
50,M,fuel,53.64,3,16,0,0
48,F,food,36.97,10,0,0,0
72,M,entertainment,15.08,14,3,0,0
26,F,entertainment,77.83,10,14,0,0
69,F,grocery,30.27,18,1,0,0
63,M,travel,160.38,18,7,0,0
25,F,atm,9.48,22,3,0,0
24,F,entertainment,67.69,5,1,0,0
60,F,clothing,80.27,10,1,0,0
79,F,electronics,17.89,12,0,0,0
21,F,clothing,15.54,15,21,0,0
61,F,food,61.21,20,3,0,0
37,F,clothing,171.1,15,1,0,0
65,F,grocery,26.57,15,3,1,0
77,F,health,58.69,6,8,0,0
39,M,grocery,31.48,13,24,0,0
44,F,health,34.21,8,12,0,0
18,M,grocery,108.66,14,10,0,0
26,F,entertainment,11.75,6,3,0,0
68,F,food,7.27,9,7,0,0
28,M,entertainment,43.97,19,0,0,0
20,M,health,41.39,19,4,0,0
41,M,electronics,333.92,10,1,0,0
24,M,grocery,65.31,17,2,0,0
42,F,food,5.75,19,0,0,0
31,F,food,198.94,14,8,0,0
19,F,travel,3.66,21,0,0,0
43,M,electronics,14.46,7,1,0,0
48,F,health,42.06,14,1,0,0
51,F,clothing,58.96,19,8,0,0
70,M,grocery,47.05,8,4,0,0
19,M,clothing,39.27,8,3,0,0
53,F,clothing,66.49,7,31,0,0
20,F,health,128.15,20,2,0,0
73,M,clothing,36.37,1,2,0,0
65,F,entertainment,10.48,7,32,0,0
55,M,grocery,16.83,12,6,0,0
18,M,fuel,30.95,22,8,0,0
38,M,grocery,53.19,20,2,0,0
37,F,entertainment,9.31,15,3,0,0
73,F,clothing,32.75,14,3,0,0
38,F,clothing,41.05,19,3,0,0
58,F,grocery,21.06,6,0,0,0
33,F,electronics,37.0,18,9,0,0
76,F,entertainment,7.81,21,3,0,0
36,F,online,6.11,15,5,0,0
49,M,fuel,149.55,23,0,0,0
46,F,grocery,26.43,12,0,0,0
37,F,electronics,3.71,8,2,0,0
47,F,fuel,102.16,12,1,1,0
31,F,grocery,49.36,16,0,0,0
54,M,grocery,24.14,14,19,0,0
45,M,grocery,29.29,14,3,0,0
19,M,entertainment,15.3,11,15,0,0
75,M,online,89.01,11,4,0,0
65,M,health,31.24,20,2,0,0
45,F,entertainment,60.45,17,13,0,0
64,M,food,35.01,15,3,0,0
32,F,travel,16.5,11,12,0,0
23,M,grocery,16.73,14,3,0,0
30,M,electronics,210.6,18,2,0,0
36,M,food,95.59,13,16,1,0
41,M,online,8.45,9,3,0,0
61,M,health,69.06,15,4,0,0
62,F,grocery,38.77,9,12,0,0
65,M,health,129.83,15,2,0,0
64,F,health,24.67,21,2,0,0
58,M,online,37.18,21,2,0,0
27,F,food,39.45,20,10,0,0
68,M,electronics,67.1,17,3,0,0
67,F,grocery,132.98,10,0,0,0
65,M,fuel,11.64,19,4,0,0
28,F,food,29.11,18,6,0,0
77,M,online,46.87,20,4,0,0
77,F,travel,17.72,13,29,0,0
69,F,entertainment,254.98,20,1,1,1
73,F,food,65.84,12,2,0,0
27,F,clothing,16.69,19,24,0,0
28,F,entertainment,183.11,15,5,0,0
63,F,clothing,97.57,6,0,0,0
33,M,grocery,54.6,12,80,0,0
52,M,grocery,22.86,9,12,0,0
77,M,health,60.13,7,6,0,0
18,M,clothing,241.31,11,14,0,0
52,M,food,88.86,8,0,0,0
67,M,fuel,11.76,13,4,0,0
21,F,clothing,6.71,12,2,0,0
41,F,clothing,12.89,9,2,0,0
49,M,atm,3.33,21,1,0,0
47,M,food,11.73,23,0,0,0
31,M,entertainment,151.15,22,8,0,0
75,M,food,243.83,19,1,0,0
64,F,travel,84.37,14,1,0,0
53,M,health,29.19,15,0,0,0
28,F,grocery,65.49,11,14,0,0
29,F,health,29.56,11,0,1,0
22,M,grocery,65.32,17,2,0,0
33,M,fuel,84.51,22,3,0,0
44,F,online,32.91,23,3,0,0
61,M,fuel,8.83,9,15,0,0
60,F,online,14.62,11,5,0,0
42,M,atm,133.51,8,0,0,0
24,F,fuel,85.57,8,0,0,0
72,M,electronics,39.89,9,0,0,0
40,F,clothing,66.39,1,3,0,0
33,F,grocery,46.7,8,24,0,0
70,F,online,41.17,16,4,0,0
65,F,health,9.62,12,13,0,0
60,M,atm,42.81,8,2,0,0
62,F,health,14.14,22,3,0,0
30,F,food,26.73,17,10,0,0
58,M,health,181.44,9,5,0,0
59,F,clothing,139.97,16,5,0,0
24,M,grocery,69.9,20,0,0,0
27,F,grocery,55.96,19,0,0,0
53,F,entertainment,18.97,13,5,0,0
64,M,online,8.88,3,7,0,0
57,M,food,3.78,7,12,0,0
33,M,travel,35.37,19,0,0,0
47,M,clothing,29.84,19,14,0,0
68,M,health,158.22,9,1,0,0
24,M,online,68.42,9,21,0,0
30,F,electronics,24.97,17,4,0,0
72,M,food,21.85,7,0,0,0
58,F,clothing,24.6,8,1,0,0
45,F,food,32.88,15,0,0,0
35,F,online,19.74,21,1,0,0
19,F,electronics,123.3,15,2,0,0
29,F,health,120.38,7,4,0,0
50,F,clothing,129.95,13,5,0,0
71,M,grocery,397.77,9,2,0,0
38,M,food,9.9,7,0,0,0
21,F,entertainment,9.51,16,5,0,0
25,M,travel,59.78,14,1,0,0
45,F,travel,57.36,22,9,0,0
65,M,grocery,13.26,12,1,0,0
59,M,grocery,25.96,16,0,0,0
24,F,health,3.45,12,18,0,0
51,F,fuel,36.23,21,36,0,0
79,F,fuel,61.64,19,3,0,0
25,M,travel,26.43,10,8,0,0
24,M,fuel,20.26,9,10,0,0
26,M,travel,21.91,1,6,0,0
25,F,health,21.81,17,2,0,0
76,F,fuel,93.04,18,6,0,0
19,F,fuel,31.03,15,7,0,0
72,F,grocery,7.19,16,5,0,0
43,M,grocery,127.98,10,5,0,0
18,M,fuel,20.66,15,10,0,0
45,M,entertainment,72.7,9,3,0,0
75,F,food,200.61,10,0,0,0
73,M,food,47.88,1,3,0,0
21,M,food,37.66,14,5,0,0
18,F,food,47.24,15,5,0,0
36,M,grocery,32.45,9,10,0,0
34,F,food,20.46,21,2,0,0
36,F,grocery,145.21,23,9,1,0
68,M,grocery,55.03,14,0,0,0
76,M,grocery,78.96,7,6,0,0
21,F,fuel,60.29,17,8,0,0
69,M,online,13.01,17,6,0,0
39,M,online,21.61,12,1,0,0
78,F,grocery,47.4,11,6,0,0
72,F,entertainment,27.08,12,1,0,0
26,F,clothing,31.58,8,10,0,0
73,M,grocery,10.2,9,20,0,0
50,M,online,84.83,20,4,0,0
37,F,food,55.89,17,5,0,0
49,F,online,35.14,8,0,0,0
47,M,grocery,241.59,11,9,0,0
70,F,electronics,23.89,11,1,0,0
51,M,electronics,29.84,15,13,0,0
21,F,food,133.96,7,0,0,0
26,F,electronics,54.56,10,13,0,0
77,F,travel,42.73,13,15,0,0
22,F,travel,95.48,20,6,0,0
44,M,entertainment,55.0,17,22,0,0
31,F,electronics,23.8,20,3,1,0
43,M,food,41.37,9,2,0,0
22,F,health,118.46,8,36,0,0
27,F,food,4.39,13,6,0,0
75,M,health,71.8,7,5,0,0
72,F,travel,66.09,10,8,1,0
72,M,entertainment,10.48,14,3,0,0
59,F,clothing,67.02,10,7,0,0
44,M,travel,66.7,16,2,0,0
33,M,food,33.83,15,1,0,0
29,M,clothing,55.49,17,9,0,0
35,F,fuel,66.77,8,1,0,0
61,M,fuel,124.92,14,2,0,0
70,M,atm,72.11,16,2,0,0
73,M,atm,384.15,8,4,0,0
40,M,travel,16.19,15,1,0,0
59,F,health,51.1,12,19,0,0
47,F,health,32.58,16,2,0,0
73,M,fuel,128.47,14,2,0,0
52,F,food,39.12,10,8,0,0
59,M,grocery,101.87,9,8,0,0
70,M,entertainment,19.88,14,19,0,0
43,M,grocery,9.57,20,3,0,0
68,M,online,28.07,23,15,0,0
64,M,grocery,178.45,16,10,0,0
64,F,grocery,9.97,8,1,0,0
47,M,atm,2.29,11,8,0,0
25,F,grocery,80.14,1,4,0,0
32,M,grocery,108.01,19,15,1,0
58,F,entertainment,7.98,13,4,0,0
43,M,clothing,61.15,10,12,1,0
77,F,fuel,58.29,15,2,0,0
35,M,fuel,99.36,21,0,0,0
27,F,food,13.29,21,2,0,0
32,M,grocery,59.47,16,30,0,0
58,F,clothing,60.28,10,21,0,0
74,F,fuel,52.68,8,3,0,0
77,F,entertainment,14.08,16,0,1,0
34,M,fuel,143.31,19,10,0,0
63,F,clothing,42.38,7,8,0,0
70,F,grocery,35.61,0,0,0,0
35,M,health,22.27,1,0,0,0
56,F,food,66.82,11,6,0,0
37,F,electronics,325.19,13,2,0,0
18,F,atm,81.65,14,6,0,0
69,M,fuel,90.73,7,1,0,0
40,M,health,63.42,14,4,0,0
52,M,health,34.13,15,0,0,0
28,F,food,8.13,11,2,0,0
20,F,fuel,40.2,14,2,0,0
45,F,travel,72.71,10,19,0,0
25,F,travel,133.16,16,5,0,0
61,M,atm,75.93,19,4,0,0
63,F,food,17.22,12,12,0,0
26,M,fuel,118.24,14,4,0,0
58,M,grocery,57.47,9,4,0,0
69,F,grocery,98.19,20,8,0,0
45,M,online,115.15,4,0,1,0
56,F,online,34.56,18,10,0,0
51,M,grocery,181.2,19,28,0,0
21,F,grocery,115.93,12,2,0,0
63,M,electronics,43.62,11,0,0,0
29,M,electronics,216.69,7,1,1,1
76,F,food,15.33,13,3,0,0
25,M,online,261.45,10,14,0,0
59,F,health,37.43,17,4,0,0
77,F,fuel,262.13,15,0,0,0
73,F,travel,149.1,8,2,0,0
59,M,fuel,88.04,11,11,0,0
57,F,entertainment,2.7,23,0,1,1
46,F,grocery,81.07,22,26,0,0
66,F,food,116.25,18,6,0,0
64,M,food,64.33,11,3,0,0
28,F,travel,18.54,11,8,0,0
39,F,fuel,16.43,15,0,0,0
59,F,health,42.63,23,2,0,0
22,F,food,82.75,12,4,0,0
19,M,online,161.29,14,20,0,0
52,F,food,32.8,19,13,0,0
22,F,food,181.39,12,2,0,0
18,M,health,16.3,13,0,0,0
30,M,food,99.65,6,2,0,0
68,F,travel,158.07,14,1,0,0
59,F,travel,124.44,11,2,0,0
62,M,grocery,52.45,10,1,0,0
29,M,clothing,56.92,21,3,0,0
50,F,health,11.21,16,10,0,0
44,M,food,91.05,6,5,0,0
27,F,online,62.26,15,6,0,0
40,F,atm,59.52,8,4,0,0
40,M,entertainment,42.65,7,1,0,0
43,M,online,110.79,7,0,0,0
67,M,grocery,192.9,5,6,0,0
47,F,clothing,33.76,13,1,0,0
18,M,food,45.12,20,8,0,0
58,M,food,200.0,10,0,1,1
72,F,grocery,14.6,9,3,0,0
60,F,online,16.25,13,19,0,0
48,F,grocery,38.37,7,38,0,0
36,F,travel,10.47,9,5,1,0
26,M,online,235.31,15,1,0,0
63,F,health,15.23,12,3,0,0
57,M,health,89.19,16,9,0,0
34,M,food,103.39,19,7,0,0
66,F,fuel,98.13,8,7,0,0
31,M,electronics,107.69,14,2,0,0
54,M,grocery,224.17,11,1,0,0
48,F,food,27.69,17,1,0,0
35,F,atm,19.27,7,0,0,0
57,M,electronics,27.02,12,6,0,0
19,F,fuel,72.01,21,2,0,0
51,M,clothing,8.72,9,12,0,0
56,M,grocery,13.99,0,5,0,0
34,M,grocery,155.49,8,8,0,0
59,F,clothing,30.55,15,1,0,0
49,M,clothing,15.33,8,5,0,0
23,M,fuel,38.29,19,9,0,0
61,F,grocery,158.87,12,11,0,0
23,M,food,21.15,17,1,0,0
30,F,online,22.63,15,0,0,0
63,F,grocery,7.2,7,19,0,0
18,M,clothing,24.89,13,2,0,0
44,F,grocery,200.0,3,0,1,1
38,F,atm,17.02,15,1,0,0
32,M,grocery,46.17,20,3,0,0
23,F,grocery,28.52,18,6,0,0
29,F,food,46.23,8,14,0,0
43,F,grocery,95.99,9,6,0,0
79,M,food,75.71,15,5,0,0
47,M,grocery,113.47,14,15,0,0
44,M,online,37.2,9,2,0,0
50,F,atm,63.39,15,32,0,0
23,M,travel,12.64,21,1,0,0
25,M,clothing,21.83,10,5,0,0
34,F,clothing,28.78,7,2,0,0
73,F,health,3.46,14,3,0,0
18,M,clothing,183.87,14,1,0,0
39,F,grocery,12.15,11,5,0,0
52,F,fuel,29.25,5,8,0,0
75,M,travel,105.64,12,7,0,0
27,F,clothing,122.52,9,10,0,0
32,F,atm,14.89,18,15,0,0
35,F,clothing,24.94,20,0,0,0
33,M,atm,54.81,7,7,0,0
33,F,online,7.99,14,6,0,0
25,M,food,20.38,21,0,0,0
31,F,grocery,20.84,20,1,0,0
70,M,grocery,34.56,13,7,0,0
77,M,entertainment,15.04,3,10,0,0
45,F,grocery,42.06,10,1,0,0
68,M,grocery,118.38,18,10,0,0
59,M,electronics,78.92,13,10,1,0
59,F,food,20.42,7,7,0,0
25,F,health,6.94,15,0,0,0
31,F,entertainment,27.77,17,0,0,0
77,M,electronics,86.06,18,9,0,0
79,F,grocery,204.59,2,3,0,0
46,M,travel,226.94,12,3,0,0
58,M,grocery,32.11,16,11,0,0
74,M,online,14.67,8,6,0,0
18,M,atm,39.85,8,9,0,0
32,F,fuel,14.33,9,33,0,0
57,F,travel,407.76,8,0,0,0
34,M,clothing,8.61,12,9,0,0
36,F,grocery,248.23,19,7,0,0
79,F,clothing,94.43,16,4,0,0
63,M,travel,52.6,20,5,0,0
50,M,food,27.36,17,1,0,0
61,F,grocery,33.82,15,15,0,0
70,F,entertainment,17.61,15,6,0,0
57,M,clothing,59.22,5,0,0,0
25,F,food,121.21,3,5,0,0
28,M,fuel,106.17,11,1,0,0
52,M,electronics,25.05,9,35,0,0
30,F,travel,269.31,11,1,0,0
26,M,online,53.37,9,1,0,0
51,F,travel,151.53,14,5,0,0
44,F,online,12.41,9,5,0,0
18,M,food,38.62,16,1,0,0
52,F,grocery,4.75,14,17,0,0
28,M,fuel,85.3,9,10,0,0
28,F,grocery,32.69,14,0,0,0
46,F,health,17.23,14,22,0,0
48,M,electronics,63.98,19,2,0,0
43,F,atm,64.45,12,5,0,0
42,F,food,104.08,16,0,0,0
21,F,entertainment,2.28,15,8,0,0
72,M,entertainment,133.46,20,1,0,0
28,F,grocery,217.14,7,24,0,0
51,F,online,23.55,8,7,0,0
25,F,travel,56.74,10,15,0,0
45,M,electronics,136.05,20,2,0,0
26,M,atm,60.75,18,2,0,0
49,F,food,49.8,21,6,0,0
76,F,grocery,9.1,8,4,0,0
19,F,clothing,22.41,10,1,0,0
48,M,entertainment,1468.02,9,2,0,0
46,M,fuel,60.85,12,3,0,0
70,M,fuel,27.37,6,9,1,0
75,M,food,57.11,11,5,0,0
52,F,atm,23.32,13,4,0,0
50,M,grocery,20.87,20,1,0,0
66,M,electronics,549.8,17,0,0,0
33,F,entertainment,72.18,20,5,0,0
46,M,entertainment,103.68,21,12,0,0
45,F,grocery,21.28,8,2,0,0
76,F,online,8.48,11,4,0,0
28,M,food,132.53,11,46,0,0
40,F,atm,37.39,14,1,0,0
46,F,clothing,9.41,5,1,0,0
57,M,entertainment,38.58,17,7,0,0
70,M,fuel,12.37,11,1,0,0
26,M,atm,32.98,8,7,0,0
55,M,food,86.8,15,13,0,0
67,F,health,11.97,17,2,0,0
50,M,clothing,37.77,15,1,0,0
49,M,food,169.5,9,14,0,0
71,M,food,21.98,13,9,0,0
72,F,electronics,21.17,14,0,0,0
27,F,grocery,14.56,7,1,0,0
25,F,travel,22.14,12,4,1,0
79,M,health,15.65,19,3,0,0
37,M,grocery,315.34,12,2,0,0
23,M,food,84.43,11,15,0,0
48,M,grocery,15.48,16,1,0,0
41,M,atm,71.73,7,6,0,0
23,F,travel,28.19,7,13,0,0
78,F,travel,200.0,23,1,1,1
49,M,food,17.38,19,39,0,0
50,F,clothing,135.58,10,11,0,0
43,F,grocery,70.86,13,1,0,0
31,F,atm,76.75,8,30,0,0
29,M,electronics,21.99,9,5,0,0
18,M,online,51.24,18,0,0,0
26,F,food,54.83,10,4,0,0
29,M,grocery,494.38,13,3,0,0
37,F,food,193.77,7,8,0,0
66,M,fuel,257.99,19,10,0,0
75,F,atm,76.01,9,2,0,0
68,M,travel,30.05,14,0,0,0
44,F,travel,50.69,14,0,0,0
68,F,food,254.54,10,4,0,0
71,M,travel,3.85,11,1,0,0
32,M,food,47.26,8,5,0,0
38,F,food,4.98,8,9,0,0
78,M,online,111.06,12,10,0,0
52,M,travel,41.95,16,2,0,0
74,M,atm,8.34,6,11,0,0
76,F,atm,331.05,21,10,0,0
74,M,grocery,75.74,9,5,0,0
52,F,health,115.2,22,1,0,0
56,M,clothing,50.37,13,11,0,0
42,M,online,69.2,11,0,0,0
72,F,entertainment,256.82,13,12,0,0
55,M,grocery,53.31,10,4,0,0
77,F,grocery,75.04,1,3,0,0
28,M,grocery,112.62,22,0,0,0
35,M,health,325.03,10,7,0,0
62,F,health,50.33,18,23,1,0
38,M,food,112.34,4,0,0,0
39,F,electronics,76.3,8,5,0,0
48,M,online,26.36,9,9,0,0
18,F,fuel,16.4,17,6,0,0
75,F,electronics,13.08,12,16,0,0
57,M,health,392.62,6,1,1,1
67,M,food,42.2,15,0,0,0
48,M,online,30.96,13,4,0,0
30,F,fuel,61.02,3,7,0,0
39,M,grocery,15.27,17,1,0,0
39,F,fuel,79.95,15,11,0,0
69,M,food,49.98,15,11,0,0
24,F,grocery,39.69,19,18,0,0
45,M,grocery,10.73,11,11,0,0
74,M,grocery,17.9,21,1,0,0
45,F,online,198.15,15,0,0,0
75,M,travel,96.84,7,7,0,0
69,F,online,130.73,15,0,0,0
55,M,health,18.94,10,2,0,0
34,M,clothing,76.6,12,8,0,0
33,M,food,64.67,16,2,0,0
48,M,grocery,34.81,15,3,0,0
71,M,clothing,182.99,15,19,0,0
53,M,travel,166.9,19,8,0,0
78,M,grocery,31.1,12,5,0,0
36,M,online,610.02,11,9,0,0
20,F,food,17.68,15,3,0,0
69,M,food,28.41,23,1,0,0
29,F,travel,102.53,1,1,0,0
50,F,electronics,67.78,9,14,0,0
67,F,clothing,488.56,13,6,0,0
51,M,fuel,138.0,11,10,0,0
49,M,entertainment,651.49,19,18,0,0
27,F,electronics,42.1,7,0,0,0
76,F,food,32.73,23,1,0,0
21,F,health,63.41,16,6,0,0
26,M,food,27.34,9,1,0,0
56,F,electronics,258.15,9,2,0,1
65,M,food,132.02,9,7,0,0
79,F,clothing,28.2,11,10,0,0
71,F,travel,225.32,15,1,0,0
71,M,food,191.58,18,1,0,0
64,M,online,28.91,21,12,0,0
79,M,electronics,89.97,16,7,0,0
35,F,fuel,31.47,14,15,0,0
37,M,entertainment,24.92,2,39,0,0
24,F,clothing,42.24,18,13,1,0
58,F,entertainment,200.0,4,1,0,1
27,M,food,9.7,11,23,0,0
41,F,clothing,69.58,6,0,0,0
50,F,atm,36.14,10,6,0,0
69,M,electronics,11.79,17,0,1,0
22,F,entertainment,11.11,9,3,0,0
23,M,grocery,147.0,11,10,0,0
64,F,travel,3.3,2,0,1,1
37,F,online,185.41,21,22,0,0
73,M,travel,18.69,10,1,0,0
57,M,grocery,1176.04,11,4,0,0
53,F,grocery,149.21,17,25,1,0
77,M,clothing,4.36,5,5,0,0
58,M,clothing,62.5,12,1,0,0
24,M,grocery,24.31,14,16,0,0
35,M,food,206.96,17,5,0,0
29,M,atm,21.96,21,1,0,0
55,F,online,12.76,15,5,0,0
66,F,food,44.85,8,3,0,0
27,M,food,12.98,12,42,0,0
70,F,food,90.89,6,0,0,0
71,F,clothing,372.47,18,1,0,0
66,M,entertainment,6.01,17,19,0,0
58,M,online,5.04,16,6,0,0
